ANNEE;COLL_NOM;COLL_SIRET;COLL_TYPE;ACTE_DATE;ACTE_REF;ATTRIB_NOM;ATTRIB_SIRET;SUB_OBJ;SUB_MONTANT;Notification à la commission Européenne
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;LE SECOURS CATHOLIQUE;77566669600000.0;Participation au financement des activités ayant lieu au 7 impasse de la Trinité : accueil inconditionnel, douches, laverie, bagagerie, colis alimentaires, vestiaires, domiciliation, coiffure, informatique, apprentissage du français, accueil enfants, foot, jardin...;2900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0048;INITIATIVE DEVELOPPEMENT;39459802300000.0;Projet visant à impulser une dynamique de territoire à l'échelle de la commune de Moundou, ville jumelle tchadienne de Poitiers. Le projet est basé sur l'implication des acteurs locaux dans l'élaboration de plans de développement pluriannuels concertés à l'échelle des arrondissements (déclinaisons du plan de développement communal) et donne aux acteurs les moyens techniques et financiers de leur mise en oeuvre. Cette démarche accompagne le processus de décentralisation à l'oeuvre au Tchad depuis 2012, en suscitant l'implication de la population et des acteurs dans les décisions qui les concernent au niveau local.;8000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0048;POITIERS MOUNDOU;49481873500000.0;Appui aux projets visant à améliorer l'insertion socioprofessionnelle des femmes et des jeunes filles, notamment des femmes vulnérables et des filles-mères.;7000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;COMPAGNIE TETEACORPS;43314028200000.0;"Aide à la création des épisodes 2 et 3 de ""Mon corps, ma cage"", oeuvre collective avec des femmes victimes de la traite humaine et des habitants de Poitiers.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0049;COMPAGNIE TETEACORPS;43314028200000.0;Aide à la création du 2e et 3e épisodes de Mon corps Ma cage, oeuvre collective avec des femmes victimes de la traite humaine et des habitant-e-s de Poitiers.;500.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0077;ASSOCIATION DE LA FONDATION ETUDIANTE POUR LA VILLE - AFEV;39032205500000.0;Demande de soutien dans le but de favoriser l'engagement des étudiants sur Poitiers et de créer du lien entre l'Université et la ville.;7000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0077;ASSOCIATION DE LA FONDATION ETUDIANTE POUR LA VILLE - AFEV;39032205500000.0;"Soutien financier pour la réalisation du projet d'accompagnement individualisé à domicile auprès des enfants et familles nouvellement arrivés en France.
L'accompagnement proposé leur permettra de façon informelle, de découvrir la société d'accueil et notamment le monde scolaire dans lequel évoluent les enfants et dont les parents sont souvent éloignés.

L'étudiant joue un rôle de passeur dans la découverte du monde nouveau, créateur de lien entre la maison et l'école, entre l'enfant et ses nouveaux pairs.
A travers le lien de confiance développé entre l'étudiant et l'enfant, il s'agit de valoriser les compétences multiculturelles de ce dernier plutôt que de l'envisager à travers ses déficits (langagiers).

Après un repérage de l'enfant par des acteurs socioéducatifs décidant d'une orientation vers l'action de l'AFEV , l'accompagnement individualisé se met en place au sein du domicile familial ou de la structure d'hébergement.
Ce suivi se fait hors temps scolaire, à raison de 2 heures  par semaine.
Il est important que ces séances se fassent en extérieur de la sphère scolaire afin de favoriser le lien aux parents, ou tuteurs, par une présence sur le lieu de vie de l'enfant.";7000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0077;RADIO PULSAR;34906291900000.0;"HANDIRECT ANIMATION RADIOPHONIQUE DU FESTIVAL DES ACCESSIFS 2017

Ce projet prendra la forme d'une émission radiophonique réalisée en direct pendant le festival des ACCESSIFS le 7 juin 2017 sur la Place Leclerc: table ronde animée par un journaliste professionnel où spécialistes et témoins échangeront pour présenter les avancées des politiques d'insertion professionnelle envers les personnes en situation de handicap ainsi que les possibilités offertes sur le territoire de La Vienne.";1200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0094;FESTIVAL DU FILM ENVIRONNEMENTAL - FFE;51522824500000.0;"Le Festival du Film Environnemental a pour but de sensibiliser le grand public aux enjeux environnementaux actuels à travers une soirée de projection du long-métrage ""Regards sur nos assiettes"", une soirée compétition entre courts-métrages amateurs et une journée dédiée aux enfants des écoles primaires du Grand Poitiers.";800.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0094;LA BOURSE A DES;80515290700000.0;Ultavia est un événement culturel et ludique. Son but est de faire découvrir les différentes pratiques du jeu à tous les publics et de les mettre en contact avec les bénévoles, acteurs et professionnels locaux du monde du jeu.;400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0106;COMITE DE QUARTIER VIVRE A POITIERS SUD;49343234800000.0;Aider à l'édition du journal de quartier qui se compose d'articles sur l'histoire du territoire et qui donne nombres d'informations notamment sur les fêtes et les manifestations.;950.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;AERO CLUB DU POITOU;78156486900000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du vol moteur. L'association dispose de 708 licenciés et adhérents.";9000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;BOWLING CLUB POITEVIN;44130676800000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du bowling. L'équipe phare évolue au niveau inter-régional.
L'association dispose de 52 licenciés et adhérents.";1300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;CEP POITIERS NAT SYNCHRO;82262975400000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique de la natation synchronisée. 
L'association dispose de 101 adhérents et licenciés.";2000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;CHEMINANCE;45265777800000.0;"Association intégrée au dispositf des critères.
Subvention pour la pratique de la randonnée en loisirs. L'association dispose de 175
adhérents.";700.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;@CTION SAUVETAGE;41485490100000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du sauvetage. L'association dispose de 1061 licenciés et adhérents. Elle mène une politique éducative conséquente.";3000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;ENTENTE SPORTIVE DES TROIS CITES FOOTBALL;40495778900000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du football. L'équipe phare évolue au niveau régional.
L'association dispose de 367 licenciés et adhérents. Elle mène une politique éducative et
sociale conséquente dans le quartier des trois Cités.";20200.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;GYMNASTIQUE VOLONTAIRE - SECTION DES COURONNERIES;42213990700000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique de la gymnastique volontaire en loisirs. L'association dispose de 130 adhérents.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;LE CYCLE POITEVIN;38445235500000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du cyclisme. L'équipe phare évolue au niveau inter-régional.
L'association dispose de 138 licenciés et adhérents.";11000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;PARACHUTE CLUB DE LA VIENNE;49327880800000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du parachutisme. L'équipe phare évolue au niveau inter-régional. L'association dispose de 23 licenciés et adhérents.";350.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN BOXE;44763842000000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique de la boxe. L'équipe phare évolue au niveau inter-régional.
L'association dispose de 122 adhérents et licenciés.";3600.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN CLUB DE GLACE - SPCG;33953381200000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du patinage artistique. L'équipe phare évolue au niveau inter-régional.
L'association dispose de 191 licenciés et adhérents.";5000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN HOCKEY CLUB - SPHC;33496296600000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du hockey sur glace. L'équipe phare évolue au niveau national.
L'association dispose de 173 licenciés et adhérents.";10400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;STADE POITEVIN NATATION - SPN;33425820900000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique de la natation et du water-polo. L'équipe phare évolue au niveau national. L'association dipose de 200 licenciés et 1220 adhérents.";46000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0500;UNION VELOCIPEDIQUE POITEVINE - UVP;44116148600000.0;"Association intégrée au dispositif des critères.
Subvention pour la pratique du cyclisme. L'équipe phare évolue au niveau national.
L'association dispose de 110 licenciés et 22 adhérents.";11000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2016-0501;OFFICE MUNICIPAL DU SPORT - OMS;30606560800000.0;"Association hors critères.
Subvention pour le fonctionnement de l'association.
L'OMS a pour mission de promouvoir le sport, apporter un soutien administratif et de communication aux clubs sportifs de Poitiers, proposer un suivi médical adapté aux sportifs de tous âges et niveaux et pour toutes disciplines.
Elle bénéficie de la mise à disposition de 2 agents administratifs et d'un agent à mi temps pour l'entretien.
D'ailleurs, le montant total accordé pour l'année N-1 intègre la mise à disposition de ce personnel pour une somme de 60 065 €.
De fait, le montant de la subvention de fonctionnement en 2016 était de 22 572 €.";20000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;ASSOCIATION DES CENTRES SOCIOCULTURELS DES 3 CITES;39357424900000.0;Subvention permettant la réalisation des objectifs prévus dans les statuts de l'association.;661446.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;CENTRE D'ANIMATION POITIERS SUD - CAPSUD;32385850600000.0;Subvention permettant la réalisation des objectifs prévus dans les statuts de l'association. Une avance de 60 000 € a été votée au conseil municipal du 5 décembre 2016.;449645.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LE TOIT DU MONDE;32515885500000.0;Subvention permettant la réalisation des objectifs prévus dans les statuts de l'association.;298896.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0003;LIGUE DE L'ENSEIGNEMENT FEDERATION DEPARTEMENTALE DES OEUVRES LAIQUES DE LA VIENNE;78156649200000.0;Subvention permettant la réalisation des objectifs prévus dans les statuts de l'association.;35300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0026;ASSOCIATION PREVENTION ROUTIERE 86;77571979202400.0;Soutien au fonctionnement de l'association départementale de Prévention Routière. Education, sensibilisation, formation et information tout public par des actions afin de faire baisser le taux et la gravité des accidents de la route sur la ville de Poitiers.;300.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;ALCOOL ECOUTE JOIE ET SANTE DE LA VIENNE;48196024300000.0;Subvention de fonctionnement des actions annuelles.;490.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;ASSOCIATION DES INSUFFISANTS RESPIRATOIRES DU POITOU CHARENTES (AIRPC);49983279800000.0;"Participation au fonctionnement de l'association :
- rassembler toutes personnes atteintes de difficulté respiratoire, ainsi que leurs parents et amis,
- établir une solidarité et entente cordiale entre les membres et personnes ayant le même handicap,
- aménager des rencontres avec d'autres associations amies Régionales ou Nationales.
- organiser des loisirs collectifs ou réunions d'information ouvertes aux familles et amies. Un séjour de 3 jours est organisé chaque année pour 50 personnes.";400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;ASSOCIATION POUR LA DEFENSE DES FAMILLES ET DE L'INDIVIDU VICTIMES DES SECTES EN POITOU;49468444200000.0;Participation au fonctionnement de l'association - Soutien des familles et des Personnes concernées par les problèmes sectaires.;400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;COMITE DEPARTEMENTAL DE LA VIENNE DE LA LIGUE NATIONALE CONTRE LE CANCER;34044161700000.0;Fonctionnement de l'association;900.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;JUMEAUX ET PLUS L'ASSOCIATION DE LA VIENNE;42962375400000.0;"L'Association demande une aide au fonctionnement afin de prendre en charge le loyer des locaux où est stocké le matériel de puériculture.
Elle pourra ainsi soutenir les familles adhérentes en organisant plus de rencontres, demandées par ces familles, pour échanger leurs expériences.";650.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;LE SECOURS CATHOLIQUE;77566669600000.0;Une des priorités de cette nouvelle demande sera d'accompagner les bénévoles du 7 impasse de la Trinité dans leurs actions afin de coordonner les activités et de gérer la fréquentation importante du lieu.;11000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;SOS AMITIE REGION DE POITIERS;41337612000000.0;Fonctionnement pour assurer l'équilibre de la structure associative dont les frais sont incompressibles: téléphone, EDF, formation pour les écoutants, soutient à l'organisation nationale, etc ...;1400.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;UNION DEPARTEMENTALE DES ASSOCIATIONS POUR LE DON DE SANG BENEVOLE DE LA VIENNE;49398299500000.0;Assurer le fonctionnement de l'UD DSB 86;1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0043;VACANCES & FAMILLES, L'ACCUEIL EN PLUS DU POITOU-CHARENTES;51078687400000.0;"L'objectif de cette action est de permettre à des familles (parents et enfants) de partir en vacances, pour la première fois, avec un accompagnement avant, pendant et après.
Cela permet aux familles qui n'ont pas la culture des vacances de franchir le cap, afin de pouvoir découvrir les biens faits des vacances.";1000.0;NON
2017;Ville de Poitiers;21860194600000.0;COM;2017-04-10;2017-0048;COMITE LOCAL DE POITIERS FRANCE AMERIQUE LATINE;49520594000000.0;Appui au fonctionnement général de l'association qui oeuvre pour une meilleure connaissance des pays et peuples d'amérique latine sous différents aspects (culture, politique, économie...) et au développement des échanges entre cette zone géographique et la population pictavienne.;1000.0;NON
